"RELEASE_NUMBER","INTERVIEW_ID","AGE","OCC_2010","HOURLY.REGULAR.RATE","YRS.PRES.EMP","WAGES","WTR.GRADUATED","YR.WRKED.FULLTIME","WORK.WEEKS","TOTAL.HOURS","COMPLETED.ED","SEX_1","SEX_2","RACE_1","RACE_2","RACE_3","RACE_4","RACE_5","RACE_7","RACE_9","CURRENT.REGION_1","CURRENT.REGION_2","CURRENT.REGION_3","CURRENT.REGION_4","CURRENT.REGION_5","CURRENT.REGION_6","YEAR_2017","YEAR_2019","occupation_des","soc_code"
1,7044,26,1320,0,0,50000,1,2,47,1880,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Aerospace engineers","17-2011 "
1,4905,36,1360,31.29,4,65000,1,6,51,2040,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Civil engineers","17-2051 "
1,1820,64,1020,0,4,164618,1,10,49,2156,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,529,57,1410,0,0,0,1,0,51,3084,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,978,39,1700,0,9,126000,1,5,41,1640,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Astronomers and physicists","19-2010 "
1,684,34,110,0,2,101006,1,2,47,1982,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,5172,56,1740,0,0,7000,1,1,14,556,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,9547,49,1105,998,6,35016,1,6,45,1808,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,838,29,1560,23,6,80000,1,1,50,3000,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Surveying and mapping technicians","17-3031 "
1,913,27,1200,0,5,140000,1,1,49,2695,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Actuaries","15-2011 "
1,2939,37,1860,0,12,36000,1,8,48,1936,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Miscellaneous social scientists and related workers","19-3090"
1,3310,40,1050,0,8,150000,1,2,46,1840,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,5219,36,300,0,12,160000,1,3,50,2008,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,1867,47,1550,40,20,85000,1,1,47,1964,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,6009,33,1006,0,10,72000,1,2,48,2151,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer systems analysts","15-1121 "
1,5821,36,1460,0,5,85000,1,6,51,2024,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,5073,59,1430,0,28,145348,1,2,48,2112,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Industrial engineers, including health and safety","17-2110 "
1,1150,59,1460,28,1,58000,1,25,50,2772,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,8823,44,1107,0,0,20000,1,17,52,1040,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer occupations, all other","15-1199"
1,2678,38,300,0,12,113000,1,4,46,1848,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,1660,39,1740,0,1,115000,1,8,46,1856,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,1128,27,1710,0,0,24000,1,0,50,1512,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Atmospheric and space scientists","19-2021 "
1,1003,48,110,0,18,177000,1,3,50,2621,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,9423,46,1106,0,3,165000,1,0,49,2450,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer network architects ","15-1143  "
1,5969,45,1010,35,10,72500,1,22,50,2000,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer programmers","15-1131 "
1,5408,38,1050,0,5,77000,1,1,47,1924,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,793,43,1965,39,20,85300,1,0,50,2291,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Miscellaneous life, physical, and social science technicians","19-4090"
1,9565,33,300,0,3,75000,1,1,49,2214,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,5762,40,1105,0,16,166500,1,9,47,2133,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,5737,33,1050,32.08,15,62000,1,12,48,1976,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,5125,30,1010,0,0,46000,1,1,51,1799,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer programmers","15-1131 "
1,6186,46,1820,0,7,0,1,7,52,2080,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Psychologists","19-3030 "
1,2215,33,1720,0,11,64000,1,1,49,2223,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Chemists and materials scientists","19-2030 "
1,4610,38,1650,0,4,78000,1,11,50,2259,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medical scientists","19-1040 "
1,3461,49,1106,0,16,61000,1,1,49,1944,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer network architects ","15-1143  "
1,3731,25,1020,0,0,35000,1,1,47,1896,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,1871,33,1007,0,0,32575,1,0,52,1032,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Information security analysts","15-1122"
1,1639,32,1050,0,3,107000,1,8,47,1888,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer support specialists","15-1150  "
1,6582,34,1010,0,2,60000,2,3,52,2080,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer programmers","15-1131 "
1,8526,44,1430,12.75,6,26000,1,17,40,2424,15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Industrial engineers, including health and safety","17-2110 "
1,6574,43,110,0,2,4e+05,1,23,48,3600,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer and information systems managers","11-3021"
1,2690,27,1550,21,4,45000,1,3,28,1197,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,449,77,1740,50,0,400,1,20,3,90,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,2613,42,1340,0,18,98000,1,2,48,2160,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Biomedical engineers","17-2031"
1,6325,42,1610,0,18,62000,1,21,52,2080,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Biological scientists","19-1020 "
1,927,55,1060,0,0,36118,1,25,20,800,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Database administrators","15-1141 "
1,2854,33,300,0,9,1e+05,1,3,51,2040,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,884,44,1060,29.2,17,57481,1,3,48,1936,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Database administrators","15-1141 "
1,3163,54,1200,0,32,153000,1,1,46,2070,16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Actuaries","15-2011 "
1,7543,40,1050,0,15,85000,1,2,50,2000,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,4541,23,1050,22,4,46000,1,3,51,2103,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer support specialists","15-1150  "
1,501,43,1350,0,6,109000,1,2,44,1998,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Chemical engineers","17-2041 "
1,903,60,1460,0,0,154112,1,1,52,2860,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,270,58,1430,0,29,124000,1,0,50,3000,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Industrial engineers, including health and safety","17-2110 "
1,3654,48,300,0,0,1000,1,2,39,156,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,1702,57,1720,0,18,194000,1,2,47,2330,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Chemists and materials scientists","19-2030 "
1,2609,27,1550,0,1,80000,1,5,49,2205,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,1802,43,1430,0,4,177000,1,5,49,2470,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Industrial engineers, including health and safety","17-2110 "
1,7090,36,1107,0,12,182258,1,6,46,1840,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer occupations, all other","15-1199"
1,2268,37,1350,15,1,40000,1,13,49,2695,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Chemical engineers","17-2041 "
1,5241,51,4930,0,15,1e+05,1,29,49,1960,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Sales engineers","41-9031"
1,4036,26,1840,0,0,18000,1,0,52,1560,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Urban and regional planners","19-3051 "
1,7593,32,1520,0,2,104000,1,2,52,2600,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Petroleum engineers","17-2171 "
1,6466,68,1030,0,2,74589,1,12,52,2080,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Web developers","15-1134"
1,1328,56,1700,0,28,220000,2,22,49,1952,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Astronomers and physicists","19-2010 "
1,1047,26,1020,45,0,0,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,2075,48,1520,27.5,0,40000,1,30,52,4368,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Petroleum engineers","17-2171 "
1,8547,48,300,0,4,117000,1,23,50,2480,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,675,37,1020,0,1,125000,1,2,49,1976,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,8570,32,1060,0,8,110000,1,3,49,2440,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Database administrators","15-1141 "
1,1364,46,1820,0,14,55000,1,3,51,1778,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Psychologists","19-3030 "
1,2257,37,1105,0,8,140000,1,2,52,2080,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,9582,30,1550,26.5,2,70000,2,11,52,2496,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,7254,38,1030,0,13,120000,1,16,50,2480,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Web developers","15-1134"
1,9424,41,1030,25.12,2,49920,1,1,50,1984,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Web developers","15-1134"
1,1624,57,1060,0,32,136000,1,12,49,2470,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Database administrators","15-1141 "
1,1540,47,1815,0,21,75000,1,14,47,2820,14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Survey researchers","19-3022 "
1,4664,45,110,0,21,441000,1,1,45,1890,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,1721,39,110,0,7,59000,1,2,47,2370,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,9475,44,1007,0,0,115000,2,18,52,2072,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Information security analysts","15-1122"
1,7230,40,1020,0,8,48000,1,1,50,2000,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,6545,35,1020,0,0,140000,1,0,51,2040,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,8075,29,1060,0,1,90000,1,0,49,2205,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Database administrators","15-1141 "
1,6050,39,110,0,15,100515,1,7,51,2455,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Computer and information systems managers","11-3021"
1,117,72,1010,0,0,600,1,16,1,10,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer programmers","15-1131 "
1,4347,52,110,0,8,180000,1,26,49,2450,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,7259,48,1020,0,1,92000,1,1,50,2500,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,7662,47,1050,32.65,1,61000,1,2,49,1976,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,5106,41,1020,58,11,105000,1,4,49,1968,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,1583,51,1840,0,18,80000,1,2,50,2250,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Urban and regional planners","19-3051 "
1,219,47,1460,0,15,114000,1,4,49,1960,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,720,27,1550,0,0,30000,1,0,52,1560,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,2021,47,1320,0,0,65000,1,19,17,688,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Aerospace engineers","17-2011 "
1,7354,58,1700,0,0,145000,1,0,50,2000,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Astronomers and physicists","19-2010 "
1,3052,31,300,0,8,115000,1,3,49,2214,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Architectural and engineering managers","11-9041"
1,3420,27,1410,0,0,43000,1,0,50,2025,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,8344,26,1107,0,1,42492,0,1,45,2257,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Computer occupations, all other","15-1199"
1,5267,58,1460,0,25,106000,1,10,49,2060,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,6301,30,1006,0,2,87000,1,6,49,1993,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer systems analysts","15-1121 "
1,6762,22,1020,0,0,55000,1,0,49,1968,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,323,66,1105,0,0,43000,1,16,47,2350,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,4385,35,1610,0,0,110000,1,6,49,1960,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Biological scientists","19-1020 "
1,7981,29,1050,0,8,37500,1,3,48,2160,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,3935,66,1005,0,11,72000,1,14,48,1928,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer and information research scientists","15-1111"
1,3897,30,1220,0,6,46887,1,6,46,2079,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Operations research analysts","15-2031 "
1,3939,42,1460,150,0,220000,1,18,52,2072,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Mechanical engineers","17-2141 "
1,758,39,110,0,13,196000,1,1,50,2500,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,1645,32,1105,0,4,65000,1,13,50,1984,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,8985,37,300,0,6,57000,1,17,50,2270,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,9135,55,1740,0,6,62000,1,3,49,1960,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,6459,49,1360,32.5,15,72000,1,1,50,2200,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Civil engineers","17-2051 "
1,1843,38,1650,0,19,50000,1,3,50,1743,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medical scientists","19-1040 "
1,1426,67,1105,0,11,120000,1,10,52,3640,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,2692,31,1005,0,0,92000,1,2,50,2050,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer and information research scientists","15-1111"
1,5509,31,1610,0,0,800,1,0,21,105,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Biological scientists","19-1020 "
1,6014,46,1540,0,13,65000,1,10,49,1960,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Drafters","17-3010 "
1,8716,34,110,14.93,4,25000,1,16,50,2250,15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,165,53,1050,39,15,80000,1,6,46,1872,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,3769,43,1107,0,6,180000,1,3,50,2250,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer occupations, all other","15-1199"
1,2867,27,1106,0,3,62000,1,3,52,2860,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Computer network architects ","15-1143  "
1,6081,32,1050,0,5,73000,1,2,51,2040,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,3459,27,1020,0,0,19000,1,2,14,560,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,3790,55,1420,0,18,121025,1,1,49,2460,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Environmental engineers","17-2081 "
1,2105,64,1460,40,7,97900,1,12,49,1960,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,6833,43,1105,0,19,76000,1,22,45,1907,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,1273,42,1050,26.92,13,56000,1,18,38,1710,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,497,44,1020,0,0,70000,1,5,49,1960,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,7657,30,1020,0,5,124000,1,12,52,2080,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,7949,33,1020,0,5,1e+05,1,8,51,2040,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,3858,42,110,0,6,84500,1,2,50,2640,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,3702,33,1820,0,0,4200,1,2,30,592,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Psychologists","19-3030 "
1,7844,67,1840,0,0,88000,1,11,48,1680,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Urban and regional planners","19-3051 "
1,7530,37,1860,0,8,91000,1,3,49,1960,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Miscellaneous social scientists and related workers","19-3090"
1,9373,32,1820,70,0,0,1,0,0,0,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Psychologists","19-3030 "
1,3168,38,1105,0,13,74000,1,15,49,2205,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,4433,29,1020,0,4,68200,1,0,50,2000,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,40,59,1600,0,0,0,1,2,52,2600,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Agricultural and food scientists","19-1010"
1,4579,27,1050,0,4,99000,1,1,50,2075,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,5428,60,1540,32,1,69000,1,13,48,1920,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Drafters","17-3010 "
1,2982,66,1010,0,0,7500,1,25,4,160,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer programmers","15-1131 "
1,3633,53,1460,0,18,140000,1,0,43,1922,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,4259,51,1550,0,13,84465,1,0,47,2377,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,834,56,1350,0,28,155000,1,1,47,2133,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Chemical engineers","17-2041 "
1,1325,24,1350,0,1,21000,1,2,11,440,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Chemical engineers","17-2041 "
1,4069,57,110,0,8,105000,1,5,51,2286,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,7470,54,1106,0,0,70000,1,20,50,2000,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer network architects ","15-1143  "
1,3065,58,1610,0,7,129000,1,3,47,2266,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Biological scientists","19-1020 "
1,2952,58,1050,0,0,4280,1,15,4,160,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,3157,33,1105,0,6,1e+05,1,14,49,1960,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,9014,62,1020,0,35,195000,1,2,47,1880,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,9189,29,1006,0,1,96500,1,1,50,2008,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer systems analysts","15-1121 "
1,4399,62,1410,0,0,140000,1,8,36,1700,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,434,38,1740,28.52,1,56000,1,7,50,2117,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,5489,42,1007,0,6,132000,1,4,50,2988,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Information security analysts","15-1122"
1,7958,26,1020,0,1,52000,3,0,49,2000,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,5446,64,1540,0,7,95000,1,9,48,2112,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drafters","17-3010 "
1,5123,65,1020,0,0,168000,1,12,51,3084,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,5971,31,1460,0,1,105000,1,5,51,2090,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,8973,49,1050,0,0,0,1,27,0,0,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,7562,35,1360,24,2,55500,1,3,49,2210,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Civil engineers","17-2051 "
1,7216,33,1965,0,12,46000,1,2,49,1976,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Miscellaneous life, physical, and social science technicians","19-4090"
1,5462,36,1610,0,13,90000,1,12,45,2497,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Biological scientists","19-1020 "
1,7276,24,1050,0,1,35000,1,1,50,2000,16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,8941,35,110,0,8,75000,1,2,49,1960,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,9227,27,1050,47,4,98000,1,6,48,2135,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer support specialists","15-1150  "
1,6942,28,1815,0,5,79000,1,3,51,2040,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Survey researchers","19-3022 "
1,7796,35,1920,21,11,43000,1,1,49,1993,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Chemical technicians","19-4031"
1,126,80,1600,0,0,18000,1,27,52,936,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Agricultural and food scientists","19-1010"
1,4263,61,1050,29.81,0,61800,1,9,51,2056,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer support specialists","15-1150  "
1,5390,58,1360,0,12,310000,1,1,49,2450,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Civil engineers","17-2051 "
1,9397,50,1550,25,1,45920,2,17,50,2480,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,5477,31,1020,0,0,63000,1,4,50,2016,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,189,39,1460,0,18,166000,1,0,49,1960,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Mechanical engineers","17-2141 "
