ER72001,ER72002,ER72017,ER72018,ER72195,ER72217,ER72231,ER73069,ER76897,ER76962,ER77249,ER77255,ER77588,ER77591,ER77599
1,9423,46,1,1106,0,3,165000,1,0,49,2450,75161.62,3,16
1,5416,40,1,220,0,3,62000,1,8,50,2410,75696,3,14
1,5969,45,1,1010,35,10,72500,1,22,50,2000,43472,3,15
1,6121,54,2,2550,20,24,40000,1,7,51,2040,70040,3,14
1,6715,29,1,2320,0,5,42600,1,5,52,2860,29396,3,17
1,4851,24,1,2920,13.5,0,40000,1,0,50,2050,52440,4,16
1,5612,58,1,6660,0,19,53000,1,4,48,1920,66639,3,13
1,6416,61,1,0,0,0,0,1,1,0,0,100478.51,4,17
1,7233,31,1,7210,29,6,75000,1,8,49,2460,65872.53,3,14
1,6988,29,1,2310,0,3,55000,1,8,52,2080,84636,4,17
1,2388,64,1,3600,998,19,25684,2,19,52,1858,40060,3,12
1,1535,37,2,230,0,11,65500,2,3,51,2530,33670,3,17
1,2853,45,1,10,0,9,350000,1,1,47,1880,186799.41,3,17
1,4562,69,2,0,0,0,0,1,26,0,0,16432,1,12
1,4741,66,2,0,0,0,0,1,2,0,0,11317,1,12
1,4841,62,1,6260,998,5,45000,1,20,30,1350,55596.71,1,12
1,5161,33,1,6130,36,2,90000,1,5,45,2400,40464,1,12
1,5608,22,1,4620,12,0,40000,1,4,50,2500,34466,1,16
1,5342,44,1,6005,0,0,0,1,3,52,2600,72120,1,11
1,8899,37,1,6200,55,0,60000,1,9,51,2905,66546.66,1,14
1,4798,27,1,5550,21.24,5,9999998,1,2,50,2234,56480.44,1,12
1,5860,27,1,9130,0,0,74000,1,1,48,3360,28226,2,12
1,7142,31,1,6240,29,2,40000,1,3,33,1145,83048.13,2,99
1,342,40,2,4140,8.6,2,3578,1,0,52,416,10626,2,12
1,4570,44,1,4850,0,22,240000,1,2,45,2230,162153.13,4,16
1,5408,38,1,1050,0,5,77000,1,1,47,1924,44950,4,17
1,249,48,1,7140,0,29,82000,9,99,48,2160,80975,2,16
1,793,43,1,1965,39,20,85300,1,0,50,2291,68433.66,2,14
1,781,21,1,9810,0,3,34500,1,3,50,2250,65248,4,12
1,9565,33,1,300,0,3,75000,1,1,49,2214,259840,1,17
1,6405,71,1,0,0,0,0,1,14,0,0,109294.68,1,16
1,8542,35,1,2550,0,6,160000,4,13,48,2880,129700,1,17
1,4569,54,1,6020,0,0,0,1,2,50,3500,25784,2,13
1,5016,46,1,2310,0,4,37000,1,1,50,2500,70084,3,17
1,8668,30,1,4250,0,0,8000,1,8,50,2500,27860,2,16
1,9486,27,1,6050,0,0,25000,1,7,34,1715,68685.28,2,14
1,5248,57,2,3600,12.6,2,24000,1,7,52,1976,33847.31,3,14
1,5184,72,2,3500,19,9,12000,1,22,51,408,34810.88,3,12
1,7897,48,1,9130,0,11,9999998,1,2,45,2925,56838.87,3,17
1,7988,46,2,0,0,0,0,1,17,0,0,33059.5,3,12
1,5788,37,2,2310,0,0,10000,1,4,52,1036,8668,3,12
1,5844,32,2,520,11,0,800,1,3,4,160,11752.48,3,12
1,8855,32,1,0,0,0,0,1,2,0,0,17100,3,12
1,4249,56,2,0,0,0,0,1,16,0,0,52864,2,7
1,4335,53,2,4740,13,4,40000,1,30,51,2286,20772,2,12
1,4109,52,1,9600,0,0,21856,1,8,45,1784,51674,6,12
1,4461,32,2,4610,12,0,50000,1,2,51,3290,60655,2,14
1,3882,29,1,4760,998,0,9999998,1,3,9,360,45380,3,12
1,4232,28,1,7700,0,7,12420,1,2,49,2548,19342,6,12
1,605,66,1,0,0,0,0,1,11,0,0,103533,4,14
1,236,71,1,0,0,0,0,1,14,0,0,42757,2,16
1,226,37,1,3740,28,13,78000,1,7,50,2544,63230,2,16
1,9130,60,1,6320,20,20,50000,1,7,48,2390,50161.94,3,12
1,9231,39,1,4700,19,0,35000,1,18,43,1935,50806,3,12
1,3837,90,1,0,0,0,0,1,31,0,0,40877.94,3,16
1,3696,58,1,430,999,1,9999999,1,2,51,3315,34119.88,3,16
1,3777,23,2,5510,15,0,12000,1,4,34,1360,24710,3,14
1,6319,73,2,0,0,0,0,1,20,0,0,28916,3,17
1,7667,39,2,2000,0,4,45000,1,0,50,2490,30604,3,17
1,5179,27,1,7420,0,0,40000,1,1,51,2040,30160,3,12
1,5762,40,1,1105,0,16,166500,1,9,47,2133,58176,3,12
1,712,91,2,0,0,0,0,1,18,0,0,19052.89,3,14
1,1285,59,1,7700,0,0,10000,1,25,15,600,113190.8,3,16
1,5641,73,2,0,0,0,0,1,15,0,0,16324,3,12
1,5317,53,2,9830,0,1,64000,1,26,49,1960,42184,3,16
1,6188,42,2,5000,20,4,48000,1,99,44,1748,42624,3,14
1,7825,31,1,4000,15,1,22000,1,2,51,2550,33804,3,16
1,7714,91,2,0,0,0,0,2,16,0,0,12060,1,12
1,6959,67,2,0,0,0,0,2,9,0,0,8049,1,12
1,7917,61,2,4600,11.13,1,10000,2,10,52,2080,16102.92,1,14
1,7041,46,1,3630,120,0,30000,2,22,51,1530,19340,1,12
1,9125,42,1,0,0,0,0,9,99,0,0,44158.6,1,99
1,7131,42,1,5550,17,18,35360,2,10,45,1800,28530.18,1,14
1,608,77,1,0,0,0,0,1,18,0,0,52784,4,16
1,250,47,1,0,0,0,0,1,5,0,0,32278.89,4,12
1,8,45,1,3850,0,24,133000,1,4,42,1777,91225,4,14
1,3542,76,1,1610,145,0,14701,1,99,34,680,123384.82,4,17
1,3766,48,1,710,0,15,120000,1,11,48,1928,136629.83,4,16
1,6875,72,1,6260,25,0,25000,1,40,51,1020,56880,2,12
1,5325,48,1,2810,0,22,268000,1,7,47,2124,88930,2,16
1,8577,43,1,4700,0,0,158000,1,17,52,3640,46160,2,12
1,711,77,1,4250,50,0,0,1,25,5,50,25902.23,4,12
1,6212,55,1,40,0,4,102500,1,3,49,1968,121836,4,16
1,6983,24,2,2960,13.25,1,22000,1,2,37,1480,23530,4,16
1,8511,54,1,910,0,8,120000,1,9,50,2400,110240,4,16
1,4573,63,1,205,0,0,8500,1,4,52,780,163856,4,16
1,4550,35,1,5240,15,0,25000,1,2,8,328,24582.41,4,16
1,5737,33,1,1050,32.08,15,62000,1,12,48,1976,61822.01,4,12
1,7316,32,1,2630,0,7,116000,1,1,50,2000,119900.7,4,16
1,5125,30,1,1010,0,0,46000,1,1,51,1799,102640,4,16
1,5109,28,1,850,0,1,83000,1,5,50,2268,61720.89,4,16
1,5364,68,1,0,0,0,0,1,16,0,0,91243.65,4,12
1,5887,68,1,4710,0,0,120000,1,17,52,1300,107099.1,4,16
1,1017,74,1,0,0,0,0,1,43,0,0,64322,1,12
1,1126,66,1,0,0,0,0,1,25,0,0,53412.86,2,13
1,837,67,1,0,0,0,0,1,16,0,0,87340,4,12
1,1789,67,1,0,0,0,0,1,33,0,0,156130,1,14
1,2322,47,1,2320,0,6,89000,1,9,52,3120,87108,1,12
1,1994,36,1,7315,26,2,55000,1,11,49,2238,59765.8,1,12
1,607,30,1,3800,16.64,7,55000,1,2,50,2150,36840,1,16
1,6682,83,1,0,0,0,0,1,31,0,0,38380,1,13
1,9476,24,1,6200,0,5,70000,1,5,50,2232,77625.07,1,14
1,9134,52,1,6200,0,0,150000,1,3,52,2080,113820,1,17
1,138,80,2,0,0,0,0,1,28,0,0,21910,1,15
1,213,52,1,0,0,0,0,1,13,0,0,59552,1,16
1,9129,38,1,7120,0,13,20000,1,1,43,1720,16900,1,13
1,8757,37,2,5860,19.52,12,42000,1,11,49,1944,47794.54,1,15
1,8264,31,1,6260,0,0,38000,1,9,51,3060,37631,1,12
1,8285,59,1,4220,22,12,43000,1,24,51,2040,67000,1,9
1,8425,38,1,7200,19,11,52000,1,16,52,2340,70138,1,13
1,8616,44,1,20,0,0,87000,1,23,51,2040,84421.95,1,10
1,6186,46,1,1820,0,7,0,2,7,52,2080,68440,3,17
1,9032,45,2,5310,0,19,52000,2,5,49,2430,54091.31,3,17
1,8572,68,2,0,0,0,0,2,99,0,0,36190.54,3,11
1,1770,75,1,0,0,0,0,1,20,0,0,52290.67,3,17
1,1653,51,1,9140,0,0,25000,1,1,51,2040,67940,3,15
1,2618,48,1,60,0,23,160000,1,1,50,2480,97371.99,3,16
1,2215,33,1,1720,0,11,64000,1,1,49,2223,45834,3,16
1,6264,72,1,0,0,0,0,1,16,0,0,93338.57,3,15
1,6867,70,1,6420,0,0,9000,1,18,3,90,104160,3,14
1,9085,38,1,6200,0,0,80000,1,10,51,2116,59224.13,3,12
1,4610,38,2,1650,0,4,78000,1,11,50,2259,38591.82,3,17
1,6224,71,1,220,0,13,63000,1,29,50,1992,109910.15,3,14
1,7737,41,1,7000,0,13,58000,1,7,50,2500,92882,3,14
1,8768,35,1,6200,0,0,0,1,17,50,3200,89965.84,3,12
1,8305,53,1,7130,22,30,39000,1,35,49,2050,65860,3,14
1,3562,71,2,7750,16.64,38,32000,1,99,51,2072,28044.71,2,11
1,3461,49,1,1106,0,16,61000,1,1,49,1944,71894,2,16
1,3821,46,1,8100,21,17,51000,1,1,49,2174,46352,2,13
1,3733,31,2,2700,16.2,4,35000,1,2,50,2023,19817,3,12
1,3731,25,1,1020,0,0,35000,1,1,47,1896,29480,3,16
1,3563,20,1,7220,18,1,30000,1,2,49,1729,26056.38,2,15
1,1708,57,2,0,0,0,0,1,26,0,0,16673.14,2,12
1,1945,55,2,0,0,0,0,1,30,0,0,18250,2,14
1,1987,35,1,205,0,0,35000,1,17,50,3800,29960,2,11
1,1871,33,1,1007,0,0,32575,1,0,52,1032,42058.47,4,16
1,1639,32,1,1050,0,3,107000,1,8,47,1888,64934,3,17
1,1729,32,1,7110,0,8,50000,1,10,50,1494,43440,2,14
1,1978,29,1,4030,0,0,14820,1,1,50,1512,17210.37,2,13
1,1799,23,1,8740,16.72,0,9999998,1,1,48,2880,51375.42,2,12
1,1772,58,1,0,0,0,0,1,29,0,0,31144,2,12
1,1549,81,1,6050,0,0,0,1,54,52,1040,48396.81,2,10
1,2096,65,1,6200,50,0,100000,1,42,49,3285,63284,3,12
1,2465,25,1,5620,0,0,14000,1,5,44,1772,24056,2,12
1,2128,44,1,4700,0,6,67000,1,99,52,2600,36590.78,2,16
1,9210,72,2,4760,11,1,6140,1,17,22,174,15076,2,14
1,801,63,2,8740,16,0,38000,1,24,43,1708,25939.94,4,17
1,788,59,2,5000,0,21,90000,1,8,50,2510,52400,4,14
1,862,70,2,5120,0,0,63283,1,35,49,1862,64697.38,4,12
1,579,45,2,5860,15,4,27000,1,26,51,1778,51902,4,14
1,1307,21,1,4250,13,1,6000,1,2,48,1940,79700,4,12
1,4638,57,1,0,0,0,0,1,15,0,0,14656,3,9
1,6099,34,2,8320,0,0,15000,1,10,39,1572,19192,3,12
1,5592,28,1,9520,0,0,29000,3,3,52,2064,14647,3,12
1,5229,33,1,3930,12.5,5,37000,1,9,52,2600,41958,3,13
1,9263,36,2,5240,11,0,0,1,2,0,0,13739.47,3,11
1,5764,48,1,7740,18.4,9,39530,1,99,41,1944,65665,3,9
1,8882,20,2,4400,6.23,1,24000,3,1,52,2088,27150,3,12
1,9583,71,1,6260,35,0,0,1,36,52,2600,85638,4,12
1,7115,58,1,50,0,0,15000,1,20,52,2496,102766,3,12
1,6582,34,1,1010,0,2,60000,1,3,52,2080,48880,4,12
1,6995,35,1,6260,0,0,80000,1,9,52,2340,53180,3,13
1,8894,34,1,0,0,0,0,1,12,0,0,52408,3,14
1,8603,31,1,5620,20,0,58000,3,12,49,3346,58583,3,12
1,8829,57,1,0,0,0,0,1,99,0,0,36693.86,3,12
1,9314,24,1,9620,16,0,9999998,1,99,52,2080,26642.19,3,9
1,5437,30,1,9520,17,0,30730,3,99,52,2288,48739.43,3,12
1,7095,62,2,0,0,0,0,1,30,0,0,33163,3,14
1,5955,58,1,0,0,0,0,1,20,0,0,27780,3,12
1,5823,37,1,4250,0,0,16555,1,99,45,3600,12592,2,99
1,4975,43,1,8140,23,22,9999998,1,99,49,3062,51217.7,3,12
1,9250,41,1,4200,0,0,87500,1,20,51,2277,89484,3,13
1,5439,34,1,9000,15,0,28000,1,9,52,1560,25080,3,12
1,6296,67,1,0,0,0,0,1,15,0,0,95212,3,11
1,7283,66,1,4200,23,13,10000,1,26,9,650,69656,3,11
1,8526,44,2,1430,12.75,6,26000,1,17,40,2424,36740,4,15
1,6423,25,2,4720,12,2,19000,1,0,49,1708,40020,4,12
1,7748,47,1,4710,0,4,115000,1,2,50,2520,74858,4,14
1,6574,43,1,110,0,2,400000,1,23,48,3600,110770,4,17
1,1560,78,2,0,0,0,0,3,5,0,0,21194.37,3,13
1,1559,55,1,4760,0,24,103000,1,4,50,2250,73264,3,13
1,2428,54,1,7900,31.32,34,100000,3,35,48,4080,94424,3,14
1,1548,30,1,2320,0,4,38000,3,0,51,4112,39554.17,3,16
1,2690,27,1,1550,21,4,45000,3,3,28,1197,28670,3,16
1,1769,31,1,7710,22.22,6,62500,1,6,51,3330,57504,3,11
1,1828,46,1,1006,0,1,85000,1,1,44,1768,83360,1,99
1,1775,22,1,3600,16.75,1,26000,1,2,50,2048,20864.11,4,13
1,1411,77,1,0,0,0,0,1,37,0,0,57240,1,16
1,2636,55,1,8140,18,16,37440,1,33,51,2024,65279.05,4,17
1,453,68,1,0,0,0,0,1,12,0,0,131072,1,17
1,75,37,1,735,0,1,224000,1,0,48,2380,76054.18,3,16
1,474,34,1,850,0,3,250000,1,0,49,3645,78376.52,4,17
1,1060,69,1,0,0,0,0,1,12,0,0,91168,1,16
1,449,77,1,1740,50,0,400,1,20,3,90,64245,3,17
1,1177,51,1,4710,0,0,300000,1,5,47,2808,201600,3,16
1,2613,42,1,1340,0,18,98000,4,2,48,2160,74670,4,16
1,694,81,1,2600,0,0,0,1,15,26,52,17139.48,3,13
1,784,49,2,5260,18.63,10,34799,1,13,50,2016,40220,3,12
1,1346,31,1,2630,25,0,28000,1,5,52,2080,31410.1,3,14
1,749,28,1,9830,0,0,24000,1,4,47,2115,17227.55,3,12
1,1170,53,1,0,0,0,0,1,1,0,0,51866,3,13
1,757,21,2,5300,9.5,0,4000,1,4,50,1992,29166.32,3,12
1,773,35,1,160,0,4,85000,1,10,52,3120,87240,3,16
1,1011,29,1,7700,18.2,2,37000,1,8,51,2040,59816,3,10
1,5146,81,2,0,0,0,0,1,23,0,0,24880.95,3,12
1,6368,48,1,6660,16.75,6,41000,1,29,50,2030,72428.54,3,12
1,6039,24,1,6260,11.6,4,24000,1,2,45,1800,21923,3,13
1,80,70,1,2310,0,12,17010,2,15,38,1504,47732,2,17
1,463,37,1,5100,15,0,30000,2,4,33,1360,52870,3,17
1,454,49,1,110,0,2,123000,2,99,46,2760,64137.57,3,16
1,5998,57,1,810,0,1,44000,1,6,48,1920,27077,3,12
1,6012,51,1,310,0,0,20800,1,7,52,2080,67300,3,12
1,6325,42,1,1610,0,18,62000,1,21,52,2080,84480,3,16
1,2460,71,2,5520,26,24,49000,1,99,45,1613,48267.95,4,13
1,718,68,1,4460,0,0,3000,1,40,34,674,41802,1,12
1,430,75,1,4810,0,0,45000,1,19,49,1470,57960,1,16
1,1298,42,1,2200,0,6,150000,1,0,48,2856,70332.17,2,17
1,927,55,1,1060,0,0,36118,1,25,20,800,78104,1,16
1,2816,64,1,20,22,8,93760,1,6,49,2450,83880,3,16
1,2854,33,1,300,0,9,100000,1,3,51,2040,140860,3,16
1,1873,36,1,2100,0,2,150000,1,6,49,2205,113114.43,3,17
1,8101,54,1,5240,0,17,180000,1,28,49,2450,70048,4,14
1,1079,74,2,0,0,0,0,1,40,0,0,52701.22,3,16
1,1031,42,2,3255,0,16,67000,1,6,48,1948,24317.31,3,17
1,1185,54,1,2400,0,7,61922,1,21,52,2064,82367.25,3,16
1,71,68,1,0,0,0,0,1,9,0,0,47762.59,4,16
1,374,65,2,0,0,0,0,1,99,0,0,33765,4,12
1,1221,53,2,2200,0,21,98000,1,2,45,1695,44969,4,17
1,884,44,1,1060,29.2,17,57481,1,3,48,1936,64332,4,16
1,251,36,1,6710,0,13,79000,1,10,47,1888,96264.75,4,13
1,2920,82,1,0,0,0,0,1,31,0,0,94230,1,12
1,3163,54,2,1200,0,32,153000,1,1,46,2070,69756,1,16
1,3348,50,1,430,0,16,9999999,1,99,50,2700,116230.68,1,16
1,486,56,2,0,0,0,0,1,20,0,0,15444,1,13
1,856,60,1,0,0,0,0,1,7,0,0,103950.82,1,12
1,787,26,1,8200,12,1,22000,1,0,49,1964,12148,1,13
1,1260,65,1,4810,0,31,0,1,34,48,2285,72496,1,99
1,511,71,1,0,0,0,0,1,20,0,0,103775,1,16
1,725,36,1,2840,0,2,47000,1,15,49,1976,58524,3,16
1,1267,33,1,7000,42,10,50000,1,12,25,1750,101120,1,12
1,11,84,2,5420,0,0,700,1,99,2,24,11212,2,16
1,48,60,2,0,0,0,0,1,5,0,0,6457.39,2,16
1,7663,41,2,2010,0,17,80000,1,11,51,2040,45156,2,17
1,6905,41,1,5330,0,8,80000,1,5,51,2438,94140,2,12
1,7439,66,1,0,0,0,0,1,23,0,0,32808,2,16
1,6646,44,1,220,0,21,175000,1,2,50,2480,110624,2,14
1,7543,40,1,1050,0,15,85000,1,2,50,2000,76675,2,14
1,6109,70,1,0,0,0,0,1,39,0,0,90030,2,12
1,7001,42,2,4700,15.75,2,38000,1,15,51,2395,59583.19,2,14
1,7187,45,1,6430,32,16,55000,1,99,50,1800,63990,2,15
1,9421,51,1,3850,40,23,98000,1,26,49,2272,72604,2,14
1,7322,25,1,9610,15,2,35000,1,6,52,2082,37772,2,12
1,3054,91,1,0,0,0,0,1,33,0,0,22300,2,17
1,3309,52,1,220,0,0,100000,1,15,45,1350,95296,2,14
1,6270,63,1,30,0,6,6500,1,21,50,1000,67320,2,17
1,9422,38,2,3255,0,0,87000,1,3,48,1920,43122,2,16
1,9322,36,1,9030,0,3,85000,1,6,52,2600,62115,2,13
1,7647,67,1,4700,0,12,72000,1,12,48,2147,66180,2,16
1,537,77,1,0,0,0,0,1,25,0,0,41533.02,3,14
1,7456,34,1,9620,14,0,40000,1,5,52,1820,20030,4,16
1,5197,31,1,9140,0,0,86000,1,1,51,3060,63910,2,17
1,7954,25,1,800,0,1,35000,1,0,52,1820,37970,2,15
1,5743,81,1,0,0,0,0,1,42,0,0,48100,1,17
1,8250,57,1,430,0,7,147000,1,5,51,2550,102796,3,17
1,8297,34,1,120,0,9,45000,1,1,51,2570,107460,3,16
1,6266,24,1,520,0,2,52000,1,2,49,2234,51510,3,16
1,822,75,2,0,0,0,0,1,27,0,0,11320,3,12
1,894,51,1,425,0,0,102000,1,11,52,2080,70620,3,16
1,450,49,1,7330,25.14,19,60000,1,1,47,2060,54036,3,12
1,1709,69,1,710,0,0,9999999,1,16,46,1840,183836.96,3,12
1,2511,54,1,4850,0,0,92000,1,7,49,1960,80272,3,17
1,5884,64,2,0,0,0,0,1,39,0,0,34956,3,14
1,4678,61,1,0,0,0,0,1,30,0,0,15164,3,10
1,4668,60,2,0,0,0,0,1,30,0,0,3730,3,11
1,8491,39,1,9600,22.56,7,32000,1,4,51,2550,36951.95,3,14
1,4541,23,1,1050,22,4,46000,1,3,51,2103,42440,3,13
1,5348,21,2,4840,8,0,400,1,0,1,40,15392.28,3,12
1,8587,42,1,4250,0,0,42000,1,24,49,2205,37694.46,3,12
1,254,67,1,0,0,0,0,1,15,0,0,48757,3,14
1,140,39,1,9800,0,21,105000,1,7,48,2280,93820,5,16
1,928,46,1,9130,18.3,25,34000,1,18,47,1864,38898,3,12
1,555,49,2,2310,0,12,31000,1,18,50,2250,44080,3,16
1,501,43,1,1350,0,6,109000,1,2,44,1998,93380,3,16
1,9010,58,2,8740,16.91,6,40000,1,15,49,2260,28278.62,3,14
1,5558,52,2,5120,0,19,50000,1,11,50,2976,35694,3,12
1,4692,49,1,5610,12.5,11,48000,1,5,50,3012,67519,3,10
1,8442,26,2,2540,0,0,14400,1,0,21,1022,36512,3,17
1,3447,58,1,7000,0,28,50000,1,6,52,2080,91531.26,1,14
1,3490,56,1,4220,26,14,52500,1,4,49,1960,76100,1,12
1,3448,55,2,5120,22.07,11,45000,1,32,51,2040,49486,1,12
1,3727,54,1,4810,0,29,9999998,7,9,52,1040,81737.45,4,99
1,3855,35,1,5620,28.5,18,42000,7,2,49,1715,45270,4,14
1,3757,36,1,4000,0,0,100000,1,10,52,4160,48169.56,4,13
1,3500,28,1,630,0,4,93000,1,5,50,2000,54010,1,16
1,9561,38,1,430,0,0,75000,1,10,51,2448,61483.31,2,15
1,7102,65,1,5550,36,20,60000,1,46,50,2000,58628.69,2,12
1,903,60,1,1460,0,0,154112,1,1,52,2860,76025,2,17
1,270,58,1,1430,0,29,124000,1,0,50,3000,338000,2,17
1,6106,52,1,6260,24,2,72000,1,14,50,2750,92060,2,14
1,6672,48,1,5510,33.25,14,80000,1,0,49,2205,53730,2,12
1,9598,31,2,9620,11,0,10000,1,99,22,880,22346.54,2,99
1,7085,29,1,8650,17,0,36000,1,6,48,1999,19210,2,12
1,7727,26,2,2010,0,2,34000,1,2,51,2550,24340,2,16
1,4819,78,1,9000,0,0,7000,1,1,49,1715,96200,2,11
1,5734,27,1,9130,12,0,20000,1,5,50,2000,30140,2,11
1,7358,59,1,0,0,0,0,1,23,0,0,46500,3,12
1,8836,30,1,4700,15.5,7,50000,1,7,50,2000,31060,3,12
1,6605,28,1,6355,27,2,55000,1,5,51,2040,40634.25,3,12
1,7778,71,2,0,0,0,0,1,13,0,0,19860,3,15
1,8866,49,1,5000,0,0,60000,1,1,45,1816,90600,3,17
1,6091,35,1,2430,0,2,37000,1,17,52,2590,44653.25,3,17
1,3546,73,1,0,0,0,0,1,31,0,0,51646,3,17
1,3654,48,1,300,0,0,1000,1,2,39,156,41404,3,17
1,3629,44,1,8940,26.5,14,88000,1,3,52,3744,59740,3,14
1,3785,48,2,0,0,0,0,1,19,0,0,34345.61,3,17
1,3553,46,2,2310,0,12,50000,1,12,51,2816,44217,3,17
1,6174,58,1,6260,18,2,40000,2,21,51,2040,30345.61,3,12
1,9352,43,1,0,0,0,0,2,7,0,0,7440,1,10
1,6670,28,1,9130,16,2,32000,2,6,50,2510,46292,3,12
1,5773,33,1,3800,0,9,87000,2,6,50,3735,82348,3,16
1,1054,70,2,0,0,0,0,1,13,0,0,33709,3,12
1,6516,47,1,4700,0,10,92000,1,13,48,2500,119370,3,14
1,4984,40,1,410,0,0,0,1,7,50,4500,82248,3,13
1,5521,73,1,2200,0,26,105000,1,18,49,2352,107220,2,17
1,8592,50,1,7700,0,7,76000,1,18,48,1936,97191.75,3,12
1,8165,33,1,430,20,15,125000,1,15,52,2080,72128.3,3,12
1,929,81,1,9130,12.75,13,24000,1,33,52,2184,38559,3,14
1,800,77,2,0,0,0,0,1,3,0,0,34054.17,3,16
1,344,58,2,5000,33.37,40,98000,1,6,49,2058,56806,3,11
1,595,40,1,850,0,12,190000,1,2,45,1800,116910,3,16
1,278,37,1,5940,0,9,135000,1,6,51,2805,56618,3,17
1,273,35,1,7630,0,0,48000,1,4,52,1560,13994.48,3,12
1,869,34,1,0,0,0,0,1,3,0,0,11045.21,3,11
1,580,30,1,0,0,0,0,7,99,0,0,54103.2,3,11
1,419,35,1,7140,0,1,19608,1,10,49,1960,47144.57,3,13
1,7052,50,1,7260,22,0,48000,1,2,51,2560,21024,2,11
1,5828,28,2,5700,24,0,35000,1,6,49,1960,49210,2,16
1,9467,23,1,3600,15,0,50000,1,4,48,3094,39219.76,2,12
1,5528,55,1,4840,0,0,95000,1,6,50,2500,106856,2,14
1,8632,46,1,100,0,12,80000,1,99,49,2940,85217.77,2,15
1,4306,45,1,7200,0,17,80000,1,2,51,2140,58200,3,12
1,3903,41,1,7700,24,6,69000,1,6,50,3024,38390,3,13
1,3945,72,1,0,0,0,0,1,16,0,0,46988,3,10
1,3947,36,1,4200,16,19,48000,1,2,50,3144,64473.05,3,16
1,4478,29,1,8620,24,4,42000,1,7,51,2295,52420,3,12
1,3402,45,1,7210,0,0,0,7,99,51,3598,76965.1,3,14
1,7326,75,1,0,0,0,0,1,27,0,0,71796,3,17
1,7382,41,2,2310,0,9,50000,1,4,51,3072,45784,3,16
1,550,34,2,740,0,3,45000,1,0,49,1944,46950,4,16
1,619,31,2,5700,0,0,57000,1,2,49,1952,45475.4,1,16
1,1731,59,1,4850,0,11,175000,1,4,49,2940,73153.57,3,17
1,1702,57,1,1720,0,18,194000,1,2,47,2330,137106,3,17
1,1973,39,2,6050,12.5,0,5000,1,4,52,1820,40720,4,14
1,2074,35,1,7260,15,2,31000,1,10,50,2232,89044,3,16
1,2609,27,2,1550,0,1,80000,1,5,49,2205,63598.85,3,16
1,2089,30,1,4200,0,9,60000,1,10,49,2450,52968.92,3,17
1,1367,73,1,0,0,0,0,1,28,0,0,158270,3,17
1,1613,72,1,0,0,0,0,1,16,0,0,62080,1,17
1,1865,52,1,5000,13.2,1,23492,1,4,52,2144,13167,2,16
1,1636,43,1,2340,0,21,132000,1,17,50,2500,69250,2,17
1,2116,49,1,800,0,13,250000,1,0,50,2500,166160,3,17
1,2069,48,1,5240,13,0,6000,1,3,27,546,14880,3,17
1,1739,46,1,220,0,25,94000,1,1,48,2400,74580.64,3,16
1,1454,41,1,565,0,1,145000,1,21,49,2450,46930,1,16
1,1984,73,1,0,0,0,0,1,21,0,0,60550,4,14
1,2038,68,1,710,0,0,9999999,1,50,52,3120,64994,3,17
1,1409,45,1,850,0,0,0,1,5,51,2295,79336,3,17
1,1802,43,1,1430,0,4,177000,1,5,49,2470,91080,3,17
1,1528,48,1,3255,42,6,72000,1,10,49,1998,116443.61,3,17
1,1389,47,1,1105,0,5,70000,1,99,49,2450,79466,1,14
1,2578,22,2,2540,0,0,10000,1,0,22,880,15856.03,1,16
1,1635,39,2,3150,0,3,83000,1,11,49,2205,96266,1,17
1,2355,36,1,20,0,7,75000,1,7,49,2952,82340,4,16
1,238,71,2,0,0,0,0,1,30,0,0,20380,4,13
1,583,32,2,5400,17.5,11,28000,1,4,49,1960,36320,4,13
1,3151,82,1,0,0,0,0,1,30,0,0,51462.24,6,99
1,3378,36,1,0,0,0,0,1,14,0,0,17102.6,6,12
1,3205,32,1,8140,21.02,12,75086,1,11,50,2050,46485.81,6,12
1,1357,43,2,2320,0,11,49200,1,16,51,2530,49762,4,17
1,346,38,1,205,0,0,18000,1,2,49,2450,119580,4,14
1,5421,68,1,0,0,0,0,1,12,0,0,76580,4,17
1,5673,66,1,0,0,0,0,1,9,0,0,47235,4,16
1,6489,64,1,4700,0,33,174000,1,7,52,2548,85507.01,4,15
1,5824,59,1,120,0,1,6000,1,3,51,612,101214,4,17
1,5718,50,1,2310,0,26,60000,1,1,52,3172,72380,4,17
1,4763,38,1,2310,0,7,40000,1,7,50,2232,55818,4,17
1,5396,39,1,3060,0,7,242000,1,0,49,2684,123320,4,17
1,4725,35,1,2320,0,10,40000,1,1,50,1992,70954,4,17
1,8156,29,1,340,0,1,55000,1,2,52,3744,86930,4,17
1,6473,29,1,800,0,4,65000,1,2,50,2250,32650,4,17
1,6468,25,1,430,25,1,38000,1,0,50,2750,53540,4,16
1,7089,23,1,850,0,0,45000,1,1,51,2540,41364,4,16
1,5305,67,1,205,0,0,0,1,11,48,2178,58191,4,16
1,5526,42,1,120,0,2,125000,1,5,48,2151,151590,4,16
1,7226,35,1,205,0,14,0,1,3,52,4160,80284.67,4,16
1,5322,28,1,530,0,11,105000,1,2,47,2106,103560,4,17
1,4814,34,1,2600,18,4,40000,1,12,50,2100,60643.8,4,12
1,8355,86,1,0,0,0,0,1,34,0,0,15603.41,4,8
1,4791,61,1,6940,37,9,81000,1,9,47,1868,52504,4,12
